race,annee,nb,nb_tot
BICHON MALTAIS,2015,745,16045
BICHON MALTAIS,2016,753,16045
BICHON MALTAIS,2017,860,16045
BICHON MALTAIS,2018,885,16045
BICHON MALTAIS,2019,911,16045
BICHON MALTAIS,2020,957,16045
BICHON MALTAIS,2021,1217,16045
BICHON MALTAIS,2022,1168,16045
AKITA,1970,0,15330
AKITA,1975,0,15330
AKITA,1980,3,15330
AKITA,1985,19,15330
AKITA,1990,148,15330
AKITA,1995,184,15330
AKITA,2000,353,15330
AKITA,2005,406,15330
AKITA,2006,386,15330
AKITA,2007,340,15330
AKITA,2008,422,15330
AKITA,2009,312,15330
AKITA,2010,377,15330
AKITA,2011,524,15330
AKITA,2012,539,15330
AKITA,2013,649,15330
AKITA,2014,747,15330
AKITA,2015,801,15330
AKITA,2016,953,15330
AKITA,2017,1057,15330
AKITA,2018,1424,15330
AKITA,2019,1290,15330
AKITA,2020,1442,15330
AKITA,2021,1511,15330
AKITA,2022,1443,15330
BRAQUE FRANCAIS,1970,239,14375
BRAQUE FRANCAIS,1975,322,14375
BRAQUE FRANCAIS,1980,495,14375
BRAQUE FRANCAIS,1985,421,14375
BRAQUE FRANCAIS,1990,610,14375
BRAQUE FRANCAIS,1995,489,14375
BRAQUE FRANCAIS,2000,623,14375
BRAQUE FRANCAIS,2005,605,14375
BRAQUE FRANCAIS,2006,527,14375
BRAQUE FRANCAIS,2007,643,14375
BRAQUE FRANCAIS,2008,598,14375
BRAQUE FRANCAIS,2009,606,14375
BRAQUE FRANCAIS,2010,672,14375
BRAQUE FRANCAIS,2011,550,14375
BRAQUE FRANCAIS,2012,606,14375
BRAQUE FRANCAIS,2013,637,14375
BRAQUE FRANCAIS,2014,594,14375
BRAQUE FRANCAIS,2015,572,14375
BRAQUE FRANCAIS,2016,614,14375
BRAQUE FRANCAIS,2017,578,14375
BRAQUE FRANCAIS,2018,640,14375
BRAQUE FRANCAIS,2019,534,14375
BRAQUE FRANCAIS,2020,655,14375
BRAQUE FRANCAIS,2021,766,14375
BRAQUE FRANCAIS,2022,779,14375
GRIFFON BLEU DE GASCOGNE,1970,0,14360
GRIFFON BLEU DE GASCOGNE,1975,0,14360
GRIFFON BLEU DE GASCOGNE,1980,0,14360
GRIFFON BLEU DE GASCOGNE,1985,28,14360
GRIFFON BLEU DE GASCOGNE,1990,120,14360
GRIFFON BLEU DE GASCOGNE,1995,656,14360
GRIFFON BLEU DE GASCOGNE,2000,743,14360
GRIFFON BLEU DE GASCOGNE,2005,960,14360
GRIFFON BLEU DE GASCOGNE,2006,728,14360
GRIFFON BLEU DE GASCOGNE,2007,934,14360
GRIFFON BLEU DE GASCOGNE,2008,820,14360
GRIFFON BLEU DE GASCOGNE,2009,796,14360
GRIFFON BLEU DE GASCOGNE,2010,732,14360
GRIFFON BLEU DE GASCOGNE,2011,770,14360
GRIFFON BLEU DE GASCOGNE,2012,740,14360
GRIFFON BLEU DE GASCOGNE,2013,767,14360
GRIFFON BLEU DE GASCOGNE,2014,638,14360
GRIFFON BLEU DE GASCOGNE,2015,663,14360
GRIFFON BLEU DE GASCOGNE,2016,719,14360
GRIFFON BLEU DE GASCOGNE,2017,703,14360
GRIFFON BLEU DE GASCOGNE,2018,603,14360
GRIFFON BLEU DE GASCOGNE,2019,551,14360
GRIFFON BLEU DE GASCOGNE,2020,592,14360
GRIFFON BLEU DE GASCOGNE,2021,576,14360
GRIFFON BLEU DE GASCOGNE,2022,521,14360
PINSCHER NAIN,1970,433,14232
PINSCHER NAIN,1975,531,14232
PINSCHER NAIN,1980,566,14232
PINSCHER NAIN,1985,378,14232
PINSCHER NAIN,1990,440,14232
PINSCHER NAIN,1995,347,14232
PINSCHER NAIN,2000,402,14232
PINSCHER NAIN,2005,487,14232
PINSCHER NAIN,2006,450,14232
PINSCHER NAIN,2007,490,14232
PINSCHER NAIN,2008,632,14232
PINSCHER NAIN,2009,681,14232
PINSCHER NAIN,2010,790,14232
PINSCHER NAIN,2011,780,14232
PINSCHER NAIN,2012,739,14232
PINSCHER NAIN,2013,802,14232
PINSCHER NAIN,2014,673,14232
PINSCHER NAIN,2015,660,14232
PINSCHER NAIN,2016,604,14232
PINSCHER NAIN,2017,692,14232
PINSCHER NAIN,2018,571,14232
PINSCHER NAIN,2019,563,14232
PINSCHER NAIN,2020,505,14232
PINSCHER NAIN,2021,534,14232
PINSCHER NAIN,2022,482,14232
CHOW CHOW,1970,258,13802
CHOW CHOW,1975,432,13802
CHOW CHOW,1980,431,13802
CHOW CHOW,1985,495,13802
CHOW CHOW,1990,483,13802
CHOW CHOW,1995,302,13802
CHOW CHOW,2000,170,13802
CHOW CHOW,2005,286,13802
CHOW CHOW,2006,278,13802
CHOW CHOW,2007,292,13802
CHOW CHOW,2008,379,13802
CHOW CHOW,2009,394,13802
CHOW CHOW,2010,452,13802
CHOW CHOW,2011,549,13802
CHOW CHOW,2012,576,13802
CHOW CHOW,2013,565,13802
CHOW CHOW,2014,749,13802
CHOW CHOW,2015,847,13802
CHOW CHOW,2016,811,13802
CHOW CHOW,2017,823,13802
CHOW CHOW,2018,854,13802
CHOW CHOW,2019,755,13802
CHOW CHOW,2020,811,13802
CHOW CHOW,2021,962,13802
CHOW CHOW,2022,848,13802
GRIFFON NIVERNAIS,1970,0,13798
GRIFFON NIVERNAIS,1975,45,13798
GRIFFON NIVERNAIS,1980,269,13798
GRIFFON NIVERNAIS,1985,383,13798
GRIFFON NIVERNAIS,1990,341,13798
GRIFFON NIVERNAIS,1995,510,13798
GRIFFON NIVERNAIS,2000,650,13798
GRIFFON NIVERNAIS,2005,777,13798
GRIFFON NIVERNAIS,2006,565,13798
GRIFFON NIVERNAIS,2007,688,13798
GRIFFON NIVERNAIS,2008,640,13798
GRIFFON NIVERNAIS,2009,627,13798
GRIFFON NIVERNAIS,2010,585,13798
GRIFFON NIVERNAIS,2011,670,13798
GRIFFON NIVERNAIS,2012,691,13798
GRIFFON NIVERNAIS,2013,701,13798
GRIFFON NIVERNAIS,2014,681,13798
GRIFFON NIVERNAIS,2015,634,13798
GRIFFON NIVERNAIS,2016,689,13798
GRIFFON NIVERNAIS,2017,637,13798
GRIFFON NIVERNAIS,2018,549,13798
GRIFFON NIVERNAIS,2019,625,13798
GRIFFON NIVERNAIS,2020,607,13798
GRIFFON NIVERNAIS,2021,670,13798
GRIFFON NIVERNAIS,2022,564,13798
CHIEN DE MONTAGNE DES PYRENEES,1970,300,13601
CHIEN DE MONTAGNE DES PYRENEES,1975,645,13601
CHIEN DE MONTAGNE DES PYRENEES,1980,1095,13601
CHIEN DE MONTAGNE DES PYRENEES,1985,792,13601
CHIEN DE MONTAGNE DES PYRENEES,1990,827,13601
CHIEN DE MONTAGNE DES PYRENEES,1995,606,13601
CHIEN DE MONTAGNE DES PYRENEES,2000,408,13601
CHIEN DE MONTAGNE DES PYRENEES,2005,377,13601
CHIEN DE MONTAGNE DES PYRENEES,2006,389,13601
CHIEN DE MONTAGNE DES PYRENEES,2007,411,13601
CHIEN DE MONTAGNE DES PYRENEES,2008,509,13601
CHIEN DE MONTAGNE DES PYRENEES,2009,434,13601
CHIEN DE MONTAGNE DES PYRENEES,2010,592,13601
CHIEN DE MONTAGNE DES PYRENEES,2011,443,13601
CHIEN DE MONTAGNE DES PYRENEES,2012,507,13601
CHIEN DE MONTAGNE DES PYRENEES,2013,554,13601
CHIEN DE MONTAGNE DES PYRENEES,2014,550,13601
CHIEN DE MONTAGNE DES PYRENEES,2015,602,13601
CHIEN DE MONTAGNE DES PYRENEES,2016,476,13601
CHIEN DE MONTAGNE DES PYRENEES,2017,458,13601
CHIEN DE MONTAGNE DES PYRENEES,2018,476,13601
CHIEN DE MONTAGNE DES PYRENEES,2019,472,13601
CHIEN DE MONTAGNE DES PYRENEES,2020,448,13601
CHIEN DE MONTAGNE DES PYRENEES,2021,676,13601
CHIEN DE MONTAGNE DES PYRENEES,2022,554,13601
TERRIER DE BOSTON,1970,18,13073
TERRIER DE BOSTON,1975,15,13073
TERRIER DE BOSTON,1980,37,13073
TERRIER DE BOSTON,1985,32,13073
TERRIER DE BOSTON,1990,43,13073
TERRIER DE BOSTON,1995,62,13073
TERRIER DE BOSTON,2000,164,13073
TERRIER DE BOSTON,2005,279,13073
TERRIER DE BOSTON,2006,276,13073
TERRIER DE BOSTON,2007,281,13073
TERRIER DE BOSTON,2008,360,13073
TERRIER DE BOSTON,2009,335,13073
TERRIER DE BOSTON,2010,401,13073
TERRIER DE BOSTON,2011,465,13073
TERRIER DE BOSTON,2012,472,13073
TERRIER DE BOSTON,2013,645,13073
TERRIER DE BOSTON,2014,681,13073
TERRIER DE BOSTON,2015,846,13073
TERRIER DE BOSTON,2016,959,13073
TERRIER DE BOSTON,2017,972,13073
TERRIER DE BOSTON,2018,1041,13073
TERRIER DE BOSTON,2019,1121,13073
TERRIER DE BOSTON,2020,1069,13073
TERRIER DE BOSTON,2021,1340,13073
TERRIER DE BOSTON,2022,1159,13073
TERRIER ECOSSAIS,1970,174,13043
TERRIER ECOSSAIS,1975,286,13043
TERRIER ECOSSAIS,1980,237,13043
TERRIER ECOSSAIS,1985,312,13043
TERRIER ECOSSAIS,1990,585,13043
TERRIER ECOSSAIS,1995,597,13043
TERRIER ECOSSAIS,2000,874,13043
TERRIER ECOSSAIS,2005,741,13043
TERRIER ECOSSAIS,2006,703,13043
TERRIER ECOSSAIS,2007,748,13043
TERRIER ECOSSAIS,2008,735,13043
TERRIER ECOSSAIS,2009,641,13043
TERRIER ECOSSAIS,2010,599,13043
TERRIER ECOSSAIS,2011,615,13043
TERRIER ECOSSAIS,2012,511,13043
TERRIER ECOSSAIS,2013,575,13043
TERRIER ECOSSAIS,2014,489,13043
TERRIER ECOSSAIS,2015,419,13043
TERRIER ECOSSAIS,2016,493,13043
TERRIER ECOSSAIS,2017,446,13043
TERRIER ECOSSAIS,2018,475,13043
TERRIER ECOSSAIS,2019,441,13043
TERRIER ECOSSAIS,2020,423,13043
TERRIER ECOSSAIS,2021,533,13043
TERRIER ECOSSAIS,2022,391,13043
COCKER SPANIEL AMERICAIN,1970,25,12497
COCKER SPANIEL AMERICAIN,1975,146,12497
COCKER SPANIEL AMERICAIN,1980,425,12497
COCKER SPANIEL AMERICAIN,1985,423,12497
COCKER SPANIEL AMERICAIN,1990,601,12497
COCKER SPANIEL AMERICAIN,1995,617,12497
COCKER SPANIEL AMERICAIN,2000,612,12497
COCKER SPANIEL AMERICAIN,2005,689,12497
COCKER SPANIEL AMERICAIN,2006,671,12497
COCKER SPANIEL AMERICAIN,2007,771,12497
COCKER SPANIEL AMERICAIN,2008,749,12497
COCKER SPANIEL AMERICAIN,2009,767,12497
COCKER SPANIEL AMERICAIN,2010,650,12497
COCKER SPANIEL AMERICAIN,2011,630,12497
COCKER SPANIEL AMERICAIN,2012,601,12497
COCKER SPANIEL AMERICAIN,2013,615,12497
COCKER SPANIEL AMERICAIN,2014,477,12497
COCKER SPANIEL AMERICAIN,2015,410,12497
COCKER SPANIEL AMERICAIN,2016,353,12497
COCKER SPANIEL AMERICAIN,2017,424,12497
COCKER SPANIEL AMERICAIN,2018,336,12497
COCKER SPANIEL AMERICAIN,2019,319,12497
COCKER SPANIEL AMERICAIN,2020,371,12497
COCKER SPANIEL AMERICAIN,2021,449,12497
COCKER SPANIEL AMERICAIN,2022,366,12497
EPAGNEUL FRANCAIS,1970,495,12433
EPAGNEUL FRANCAIS,1975,709,12433
EPAGNEUL FRANCAIS,1980,630,12433
EPAGNEUL FRANCAIS,1985,597,12433
EPAGNEUL FRANCAIS,1990,576,12433
EPAGNEUL FRANCAIS,1995,681,12433
EPAGNEUL FRANCAIS,2000,513,12433
EPAGNEUL FRANCAIS,2005,632,12433
EPAGNEUL FRANCAIS,2006,555,12433
EPAGNEUL FRANCAIS,2007,577,12433
EPAGNEUL FRANCAIS,2008,559,12433
EPAGNEUL FRANCAIS,2009,565,12433
EPAGNEUL FRANCAIS,2010,478,12433
EPAGNEUL FRANCAIS,2011,426,12433
EPAGNEUL FRANCAIS,2012,532,12433
EPAGNEUL FRANCAIS,2013,414,12433
EPAGNEUL FRANCAIS,2014,432,12433
EPAGNEUL FRANCAIS,2015,386,12433
EPAGNEUL FRANCAIS,2016,387,12433
EPAGNEUL FRANCAIS,2017,399,12433
EPAGNEUL FRANCAIS,2018,340,12433
EPAGNEUL FRANCAIS,2019,383,12433
EPAGNEUL FRANCAIS,2020,350,12433
EPAGNEUL FRANCAIS,2021,461,12433
EPAGNEUL FRANCAIS,2022,356,12433
GASCON SAINTONGEOIS,1970,0,12289
GASCON SAINTONGEOIS,1975,12,12289
GASCON SAINTONGEOIS,1980,49,12289
GASCON SAINTONGEOIS,1985,69,12289
GASCON SAINTONGEOIS,1990,164,12289
GASCON SAINTONGEOIS,1995,303,12289
GASCON SAINTONGEOIS,2000,265,12289
GASCON SAINTONGEOIS,2005,253,12289
GASCON SAINTONGEOIS,2006,269,12289
GASCON SAINTONGEOIS,2007,414,12289
GASCON SAINTONGEOIS,2008,528,12289
GASCON SAINTONGEOIS,2009,515,12289
GASCON SAINTONGEOIS,2010,582,12289
GASCON SAINTONGEOIS,2011,530,12289
GASCON SAINTONGEOIS,2012,594,12289
GASCON SAINTONGEOIS,2013,658,12289
GASCON SAINTONGEOIS,2014,738,12289
GASCON SAINTONGEOIS,2015,728,12289
GASCON SAINTONGEOIS,2016,806,12289
GASCON SAINTONGEOIS,2017,817,12289
GASCON SAINTONGEOIS,2018,875,12289
GASCON SAINTONGEOIS,2019,843,12289
GASCON SAINTONGEOIS,2020,733,12289
GASCON SAINTONGEOIS,2021,752,12289
GASCON SAINTONGEOIS,2022,792,12289
COLLIE BARBU,1970,0,11837
COLLIE BARBU,1975,0,11837
COLLIE BARBU,1980,149,11837
COLLIE BARBU,1985,699,11837
COLLIE BARBU,1990,1987,11837
COLLIE BARBU,1995,716,11837
COLLIE BARBU,2000,716,11837
COLLIE BARBU,2005,529,11837
COLLIE BARBU,2006,469,11837
COLLIE BARBU,2007,591,11837
COLLIE BARBU,2008,512,11837
COLLIE BARBU,2009,528,11837
COLLIE BARBU,2010,503,11837
COLLIE BARBU,2011,452,11837
COLLIE BARBU,2012,478,11837
COLLIE BARBU,2013,316,11837
COLLIE BARBU,2014,400,11837
COLLIE BARBU,2015,368,11837
COLLIE BARBU,2016,395,11837
COLLIE BARBU,2017,369,11837
COLLIE BARBU,2018,320,11837
COLLIE BARBU,2019,350,11837
COLLIE BARBU,2020,300,11837
COLLIE BARBU,2021,323,11837
COLLIE BARBU,2022,367,11837
EPAGNEUL NAIN CONTINENTAL,1970,96,11718
EPAGNEUL NAIN CONTINENTAL,1975,67,11718
EPAGNEUL NAIN CONTINENTAL,1980,162,11718
EPAGNEUL NAIN CONTINENTAL,1985,159,11718
EPAGNEUL NAIN CONTINENTAL,1990,387,11718
EPAGNEUL NAIN CONTINENTAL,1995,348,11718
EPAGNEUL NAIN CONTINENTAL,2000,273,11718
EPAGNEUL NAIN CONTINENTAL,2005,358,11718
EPAGNEUL NAIN CONTINENTAL,2006,469,11718
EPAGNEUL NAIN CONTINENTAL,2007,463,11718
EPAGNEUL NAIN CONTINENTAL,2008,625,11718
EPAGNEUL NAIN CONTINENTAL,2009,555,11718
EPAGNEUL NAIN CONTINENTAL,2010,707,11718
EPAGNEUL NAIN CONTINENTAL,2011,576,11718
EPAGNEUL NAIN CONTINENTAL,2012,603,11718
EPAGNEUL NAIN CONTINENTAL,2013,575,11718
EPAGNEUL NAIN CONTINENTAL,2014,563,11718
EPAGNEUL NAIN CONTINENTAL,2015,584,11718
EPAGNEUL NAIN CONTINENTAL,2016,533,11718
EPAGNEUL NAIN CONTINENTAL,2017,581,11718
EPAGNEUL NAIN CONTINENTAL,2018,583,11718
EPAGNEUL NAIN CONTINENTAL,2019,518,11718
EPAGNEUL NAIN CONTINENTAL,2020,587,11718
EPAGNEUL NAIN CONTINENTAL,2021,643,11718
EPAGNEUL NAIN CONTINENTAL,2022,703,11718
ARIEGEOIS,1970,0,11520
ARIEGEOIS,1975,30,11520
ARIEGEOIS,1980,78,11520
ARIEGEOIS,1985,118,11520
ARIEGEOIS,1990,245,11520
ARIEGEOIS,1995,426,11520
ARIEGEOIS,2000,447,11520
ARIEGEOIS,2005,584,11520
ARIEGEOIS,2006,637,11520
ARIEGEOIS,2007,678,11520
ARIEGEOIS,2008,658,11520
ARIEGEOIS,2009,672,11520
ARIEGEOIS,2010,590,11520
ARIEGEOIS,2011,520,11520
ARIEGEOIS,2012,700,11520
ARIEGEOIS,2013,648,11520
ARIEGEOIS,2014,591,11520
ARIEGEOIS,2015,601,11520
ARIEGEOIS,2016,617,11520
ARIEGEOIS,2017,623,11520
ARIEGEOIS,2018,573,11520
ARIEGEOIS,2019,430,11520
ARIEGEOIS,2020,377,11520
ARIEGEOIS,2021,381,11520
ARIEGEOIS,2022,296,11520
FOX TERRIER POIL LISSE,1970,502,11207
FOX TERRIER POIL LISSE,1975,559,11207
FOX TERRIER POIL LISSE,1980,521,11207
FOX TERRIER POIL LISSE,1985,463,11207
FOX TERRIER POIL LISSE,1990,466,11207
FOX TERRIER POIL LISSE,1995,465,11207
FOX TERRIER POIL LISSE,2000,511,11207
FOX TERRIER POIL LISSE,2005,529,11207
FOX TERRIER POIL LISSE,2006,628,11207
FOX TERRIER POIL LISSE,2007,407,11207
FOX TERRIER POIL LISSE,2008,657,11207
FOX TERRIER POIL LISSE,2009,547,11207
FOX TERRIER POIL LISSE,2010,606,11207
FOX TERRIER POIL LISSE,2011,476,11207
FOX TERRIER POIL LISSE,2012,526,11207
FOX TERRIER POIL LISSE,2013,463,11207
FOX TERRIER POIL LISSE,2014,409,11207
FOX TERRIER POIL LISSE,2015,378,11207
FOX TERRIER POIL LISSE,2016,324,11207
FOX TERRIER POIL LISSE,2017,333,11207
FOX TERRIER POIL LISSE,2018,302,11207
FOX TERRIER POIL LISSE,2019,278,11207
FOX TERRIER POIL LISSE,2020,295,11207
FOX TERRIER POIL LISSE,2021,305,11207
FOX TERRIER POIL LISSE,2022,257,11207
BICHON HAVANAIS,1970,0,10924
BICHON HAVANAIS,1975,0,10924
BICHON HAVANAIS,1980,0,10924
BICHON HAVANAIS,1985,0,10924
BICHON HAVANAIS,1990,67,10924
BICHON HAVANAIS,1995,131,10924
BICHON HAVANAIS,2000,104,10924
BICHON HAVANAIS,2005,143,10924
BICHON HAVANAIS,2006,135,10924
BICHON HAVANAIS,2007,254,10924
BICHON HAVANAIS,2008,203,10924
BICHON HAVANAIS,2009,264,10924
BICHON HAVANAIS,2010,443,10924
BICHON HAVANAIS,2011,560,10924
BICHON HAVANAIS,2012,649,10924
BICHON HAVANAIS,2013,589,10924
BICHON HAVANAIS,2014,713,10924
BICHON HAVANAIS,2015,664,10924
BICHON HAVANAIS,2016,688,10924
BICHON HAVANAIS,2017,819,10924
BICHON HAVANAIS,2018,768,10924
BICHON HAVANAIS,2019,813,10924
BICHON HAVANAIS,2020,938,10924
BICHON HAVANAIS,2021,1056,10924
BICHON HAVANAIS,2022,923,10924
BEAGLE HARRIER,1970,0,10908
BEAGLE HARRIER,1975,185,10908
BEAGLE HARRIER,1980,308,10908
BEAGLE HARRIER,1985,414,10908
BEAGLE HARRIER,1990,602,10908
BEAGLE HARRIER,1995,544,10908
BEAGLE HARRIER,2000,416,10908
BEAGLE HARRIER,2005,518,10908
BEAGLE HARRIER,2006,520,10908
BEAGLE HARRIER,2007,573,10908
BEAGLE HARRIER,2008,496,10908
BEAGLE HARRIER,2009,453,10908
BEAGLE HARRIER,2010,525,10908
BEAGLE HARRIER,2011,609,10908
BEAGLE HARRIER,2012,427,10908
BEAGLE HARRIER,2013,412,10908
BEAGLE HARRIER,2014,456,10908
BEAGLE HARRIER,2015,439,10908
BEAGLE HARRIER,2016,369,10908
BEAGLE HARRIER,2017,540,10908
BEAGLE HARRIER,2018,441,10908
BEAGLE HARRIER,2019,367,10908
BEAGLE HARRIER,2020,386,10908
BEAGLE HARRIER,2021,494,10908
BEAGLE HARRIER,2022,414,10908
PORCELAINE,1970,0,10560
PORCELAINE,1975,44,10560
PORCELAINE,1980,194,10560
PORCELAINE,1985,301,10560
PORCELAINE,1990,377,10560
PORCELAINE,1995,340,10560
PORCELAINE,2000,390,10560
PORCELAINE,2005,432,10560
PORCELAINE,2006,339,10560
PORCELAINE,2007,557,10560
PORCELAINE,2008,487,10560
PORCELAINE,2009,473,10560
PORCELAINE,2010,475,10560
PORCELAINE,2011,499,10560
PORCELAINE,2012,497,10560
PORCELAINE,2013,426,10560
PORCELAINE,2014,484,10560
PORCELAINE,2015,448,10560
PORCELAINE,2016,474,10560
PORCELAINE,2017,590,10560
PORCELAINE,2018,614,10560
PORCELAINE,2019,491,10560
PORCELAINE,2020,520,10560
PORCELAINE,2021,564,10560
PORCELAINE,2022,544,10560
EPAGNEUL TIBETAIN,1970,0,10322
EPAGNEUL TIBETAIN,1975,0,10322
EPAGNEUL TIBETAIN,1980,4,10322
EPAGNEUL TIBETAIN,1985,59,10322
EPAGNEUL TIBETAIN,1990,138,10322
EPAGNEUL TIBETAIN,1995,199,10322
EPAGNEUL TIBETAIN,2000,238,10322
EPAGNEUL TIBETAIN,2005,291,10322
EPAGNEUL TIBETAIN,2006,293,10322
EPAGNEUL TIBETAIN,2007,403,10322
EPAGNEUL TIBETAIN,2008,405,10322
EPAGNEUL TIBETAIN,2009,424,10322
EPAGNEUL TIBETAIN,2010,432,10322
EPAGNEUL TIBETAIN,2011,670,10322
EPAGNEUL TIBETAIN,2012,540,10322
EPAGNEUL TIBETAIN,2013,614,10322
EPAGNEUL TIBETAIN,2014,667,10322
EPAGNEUL TIBETAIN,2015,610,10322
EPAGNEUL TIBETAIN,2016,691,10322
EPAGNEUL TIBETAIN,2017,660,10322
EPAGNEUL TIBETAIN,2018,627,10322
EPAGNEUL TIBETAIN,2019,609,10322
EPAGNEUL TIBETAIN,2020,578,10322
EPAGNEUL TIBETAIN,2021,555,10322
EPAGNEUL TIBETAIN,2022,615,10322
BERGER HOLLANDAIS,1970,0,10143
BERGER HOLLANDAIS,1975,0,10143
BERGER HOLLANDAIS,1980,0,10143
BERGER HOLLANDAIS,1985,0,10143
BERGER HOLLANDAIS,1990,28,10143
BERGER HOLLANDAIS,1995,53,10143
BERGER HOLLANDAIS,2000,96,10143
BERGER HOLLANDAIS,2005,112,10143
BERGER HOLLANDAIS,2006,152,10143
BERGER HOLLANDAIS,2007,168,10143
BERGER HOLLANDAIS,2008,234,10143
BERGER HOLLANDAIS,2009,230,10143
BERGER HOLLANDAIS,2010,315,10143
BERGER HOLLANDAIS,2011,367,10143
BERGER HOLLANDAIS,2012,437,10143
BERGER HOLLANDAIS,2013,499,10143
BERGER HOLLANDAIS,2014,665,10143
BERGER HOLLANDAIS,2015,574,10143
BERGER HOLLANDAIS,2016,733,10143
BERGER HOLLANDAIS,2017,815,10143
BERGER HOLLANDAIS,2018,758,10143
BERGER HOLLANDAIS,2019,757,10143
BERGER HOLLANDAIS,2020,1021,10143
BERGER HOLLANDAIS,2021,941,10143
BERGER HOLLANDAIS,2022,1188,10143
BOUVIER DES FLANDRES,1970,276,10041
BOUVIER DES FLANDRES,1975,483,10041
BOUVIER DES FLANDRES,1980,758,10041
BOUVIER DES FLANDRES,1985,631,10041
BOUVIER DES FLANDRES,1990,718,10041
BOUVIER DES FLANDRES,1995,559,10041
BOUVIER DES FLANDRES,2000,574,10041
BOUVIER DES FLANDRES,2005,455,10041
BOUVIER DES FLANDRES,2006,388,10041
BOUVIER DES FLANDRES,2007,447,10041
BOUVIER DES FLANDRES,2008,408,10041
BOUVIER DES FLANDRES,2009,407,10041
BOUVIER DES FLANDRES,2010,438,10041
BOUVIER DES FLANDRES,2011,385,10041
BOUVIER DES FLANDRES,2012,402,10041
BOUVIER DES FLANDRES,2013,309,10041
BOUVIER DES FLANDRES,2014,378,10041
BOUVIER DES FLANDRES,2015,246,10041
BOUVIER DES FLANDRES,2016,333,10041
BOUVIER DES FLANDRES,2017,285,10041
BOUVIER DES FLANDRES,2018,290,10041
BOUVIER DES FLANDRES,2019,240,10041
BOUVIER DES FLANDRES,2020,202,10041
BOUVIER DES FLANDRES,2021,233,10041
BOUVIER DES FLANDRES,2022,196,10041
SCHNAUZER NAIN,1970,236,9750
SCHNAUZER NAIN,1975,224,9750
SCHNAUZER NAIN,1980,263,9750
SCHNAUZER NAIN,1985,336,9750
SCHNAUZER NAIN,1990,460,9750
SCHNAUZER NAIN,1995,375,9750
SCHNAUZER NAIN,2000,418,9750
SCHNAUZER NAIN,2005,369,9750
SCHNAUZER NAIN,2006,459,9750
SCHNAUZER NAIN,2007,485,9750
SCHNAUZER NAIN,2008,433,9750
SCHNAUZER NAIN,2009,460,9750
SCHNAUZER NAIN,2010,416,9750
SCHNAUZER NAIN,2011,429,9750
SCHNAUZER NAIN,2012,421,9750
SCHNAUZER NAIN,2013,421,9750
SCHNAUZER NAIN,2014,338,9750
SCHNAUZER NAIN,2015,401,9750
SCHNAUZER NAIN,2016,359,9750
SCHNAUZER NAIN,2017,402,9750
SCHNAUZER NAIN,2018,360,9750
SCHNAUZER NAIN,2019,406,9750
SCHNAUZER NAIN,2020,352,9750
SCHNAUZER NAIN,2021,463,9750
SCHNAUZER NAIN,2022,464,9750
MALAMUTE DE L'ALASKA,1970,0,9177
MALAMUTE DE L'ALASKA,1975,1,9177
MALAMUTE DE L'ALASKA,1980,117,9177
MALAMUTE DE L'ALASKA,1985,212,9177
MALAMUTE DE L'ALASKA,1990,356,9177
MALAMUTE DE L'ALASKA,1995,192,9177
MALAMUTE DE L'ALASKA,2000,182,9177
MALAMUTE DE L'ALASKA,2005,167,9177
MALAMUTE DE L'ALASKA,2006,224,9177
MALAMUTE DE L'ALASKA,2007,231,9177
MALAMUTE DE L'ALASKA,2008,223,9177
MALAMUTE DE L'ALASKA,2009,356,9177
MALAMUTE DE L'ALASKA,2010,413,9177
MALAMUTE DE L'ALASKA,2011,386,9177
MALAMUTE DE L'ALASKA,2012,498,9177
MALAMUTE DE L'ALASKA,2013,545,9177
MALAMUTE DE L'ALASKA,2014,532,9177
MALAMUTE DE L'ALASKA,2015,479,9177
MALAMUTE DE L'ALASKA,2016,595,9177
MALAMUTE DE L'ALASKA,2017,584,9177
MALAMUTE DE L'ALASKA,2018,519,9177
MALAMUTE DE L'ALASKA,2019,625,9177
MALAMUTE DE L'ALASKA,2020,554,9177
MALAMUTE DE L'ALASKA,2021,612,9177
MALAMUTE DE L'ALASKA,2022,574,9177
CHIEN DE BERGER ANGLAIS ANCESTRAL,1970,0,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,1975,27,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,1980,495,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,1985,2168,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,1990,1568,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,1995,542,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2000,200,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2005,221,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2006,171,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2007,183,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2008,232,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2009,230,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2010,209,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2011,291,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2012,311,8973
CHIEN DE BERGER ANGLAIS ANCESTRAL,2013,212,8973
